「电信」,#genre#
央视台球,http://[2409:8087:7001:20:2::3]/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226956/index.m3u8
体育赛事,http://[2409:8087:4400:20:1:a0f:11:9]/iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221226567/index.m3u8
重温经典,https://gdcucc.v1.mk/gdcucc/cwjd.m3u8
重温经典,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226556/.m3u8
重温经典,https://live.chinacert.cftest5.cn/mg/?id=884121956
重温经典,http://iptv.666230.xyz/iptv/bjyd.php/6556
重温经典,http://iptv.666230.xyz/iptv/sxg.php/CWJD_4000
重温经典,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251109080054bf33d8659c95492d99306d5e82c74a67&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251109080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.83&SecurityKey=20251109080054&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ce95f1bf31f222f52c9024a32bfd8abe&ddCalcu=ecbeea90854df0f1bb2f33a14f220292cf25
重温经典,http://iptv.666230.xyz/iptv/hnyx.php/hngj
重温经典,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251110080054cfbc098f571145f19e0266c64b7244b6&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251110080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.83&SecurityKey=20251110080054&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8a043e582c024d201a6884450d6c5fdb&ddCalcu=b8daef01544c306ed508524c4082846da210
重温经典,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
重温经典,http://iptv.666230.xyz/iptv/jsyd.php/G_LAOGUSHI
老故事,https://live.chinacert.cftest5.cn/mg/?id=884121956
老故事,http://iptv.666230.xyz/iptv/bjyd.php/6556
老故事,http://iptv.666230.xyz/iptv/sxg.php/CWJD_4000
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251109080054bf33d8659c95492d99306d5e82c74a67&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251109080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.83&SecurityKey=20251109080054&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ce95f1bf31f222f52c9024a32bfd8abe&ddCalcu=ecbeea90854df0f1bb2f33a14f220292cf25
老故事,http://iptv.666230.xyz/iptv/hnyx.php/hngj
老故事,http://gslbmgsplive.miguvideo.com/migu/kailu/cctvlaogushi/50/20231109/index.m3u8?msisdn=20251110080054cfbc098f571145f19e0266c64b7244b6&mdspid=&spid=699004&netType=0&sid=5910022002&pid=2028597139&timestamp=20251110080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=884121956&ParentNodeID=-99&assertID=5910022002&client_ip=106.13.250.83&SecurityKey=20251110080054&promotionId=&mvid=5900006372&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=8a043e582c024d201a6884450d6c5fdb&ddCalcu=b8daef01544c306ed508524c4082846da210
老故事,http://php.jdshipin.com:8880/TVOD/iptv.php?id=cwjd
老故事,http://iptv.666230.xyz/iptv/jsyd.php/G_LAOGUSHI
老故事,http://iptv.666230.xyz/iptv/sxg.php/lgs_2000
老故事,https://other.ottiptv.cc/cwjd.m3u8
中学生,https://live.chinacert.cftest5.cn/mg/?id=708869532
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20251110080054e6ff09e73acb4925b8aeaeb3e48a1bf4&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251110080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.83&SecurityKey=20251110080054&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=82e928a120c67a652f0e44e674fad145&ddCalcu=5842e1e1d98a20f84a7162e04c46e70af625
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20251109080054f324aa2718134ec2a52b78efa1387a62&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251109080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.83&SecurityKey=20251109080054&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=ca4a0c40be1fb2480e043d8444225444&ddCalcu=4c4ae4405a82002c44404b8ed13f4b02e408
中学生,http://iptv.666230.xyz/iptv/sxg.php/zxs_4000
中学生,https://migu.188766.xyz/?migutoken=69fc19546334f57da18a57316eea7cd3&id=%E4%B8%AD%E5%AD%A6%E7%94%9F&type=yy
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202510240800554ebd67ecc8054b67b1c119dcea9d808e&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251024080055&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.88&SecurityKey=20251024080055&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c94d293ac84b62903efdfe18aed41407&ddCalcu=7c09e4421d8420d9e3aa8c18e4fbd6f2e930
中学生,https://migu.188766.xyz/?migutoken=437d4c764aca3f64ce88ac34e042eefd&id=%E4%B8%AD%E5%AD%A6%E7%94%9F&type=yy
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=202510250800580c3d4257924d4d91ae37b051e2965804&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251025080058&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.90&SecurityKey=20251025080058&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3cbb4178215d4e1ca7597842877015c1&ddCalcu=13cce5b21b80407177882241857d945e71ac
中学生,https://migu.188766.xyz/?migutoken=42ac6c9cd443d0cdc9b67730fd3fe07f&id=%E4%B8%AD%E5%AD%A6%E7%94%9F&type=yy
中学生,http://gslbmgsplive.miguvideo.com/migu/kailu/20210415/cctvzhongxuesheng/51/index.m3u8?msisdn=20251028080056a881b2dedae64be5a6c30d06c0d71865&mdspid=&spid=699004&netType=0&sid=5910019355&pid=2028597139&timestamp=20251028080056&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=708869532&ParentNodeID=-99&assertID=5910019355&client_ip=106.13.250.89&SecurityKey=20251028080056&promotionId=&mvid=5900002149&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=6992ce82900f325ca78fadb83e905d2f&ddCalcu=f629ed925280c09ee83289b0d0aff38275ac
中国天气,http://60.223.72.140:8002/rtp/226.0.2.103:8736
中国天气,http://171.117.158.149:9999/rtp/226.0.2.103:8736
中国天气,http://221.205.180.120:8004/rtp/226.0.2.103:8736
中国天气,http://116.179.130.16:6001/rtp/226.0.2.103:8736
中国天气,http://gslbmgsplive.miguvideo.com/migu/kailu/zgtq/51/20251103/index.m3u8?msisdn=20251109080100bc50999dc2ff4882858188660c27fdf8&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20251109080100&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=106.13.250.83&SecurityKey=20251109080100&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=c0636d95794495cfe4e20f2b5947817b&ddCalcu=bc70e1608397604d9955b729f40429e54cef
中国天气,http://iptv.666230.xyz/iptv/sxg.php/zgqx_4000
中国天气,http://gslbmgsplive.miguvideo.com/migu/kailu/zgtq/51/20251103/index.m3u8?msisdn=20251110080100cb6ef772d1904120aae9a4e0ab807e6a&mdspid=&spid=600697&netType=0&sid=5910022296&pid=2028597139&timestamp=20251110080100&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=959986621&ParentNodeID=-99&assertID=5910022296&client_ip=106.13.250.83&SecurityKey=20251110080100&promotionId=&mvid=5900006772&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=2fd7fa51b313bde0f306431d48c375ef&ddCalcu=f2efe5d17793f0ca8541db1331436b0d3ef0
中国天气,http://[2409:8087:3428:20:500::100f]:6610/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国天气,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1&IASHttpSessionId=RR423820220409134714119178
中国天气,http://[2409:8087:3428:20:500::1009]:6610/PLTV/88888888/224/3221227210/index.m3u8?servicetype=1&IASHttpS
书画,http://iptv.666230.xyz/iptv/sxg.php/sh_4000
书画,http://iptv.666230.xyz/iptv/hnyx.php/shpd
百姓健康,http://ygbh.site/php/bfgd.php?id=219
睛彩竞技,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226566/.m3u8
睛彩竞技,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226392/.m3u8
睛彩竞技,http://iptv.666230.xyz/iptv/bjyd.php/6566
睛彩竞技,http://iptv.666230.xyz/iptv/jsyd.php/HD-8000k-1080P-miguaoyun2
睛彩竞技,http://iptv.666230.xyz/iptv/bjyd.php/6392
睛彩竞技,https://zby.130519.xyz/PLTV/11/224/3221226116/index.m3u8
睛彩竞技,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226116/1.m3u8
睛彩竞技,http://[2409:8087:1a01:df::4061]:80/TVOD/88888888/224/3221225899/main.m3u8
睛彩竞技,http://[2409:8087:1a01:df::4061]/TVOD/88888888/224/3221225899/main.m3u8
睛彩竞技,http://[2409:8087:1e02:20::10]/000000001000PLTV/11/224/3221226116/1.m3u8
睛彩广场舞,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226567/.m3u8
睛彩广场舞,http://iptv.666230.xyz/iptv/bjyd.php/7040
睛彩广场舞,http://iptv.666230.xyz/iptv/bjyd.php/6389
睛彩广场舞,http://iptv.666230.xyz/iptv/bjyd.php/6567
睛彩广场舞,http://13937899.xyz:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
睛彩广场舞,http://zjzcf.synology.me:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
睛彩广场舞,http://[2409:8087:1e01:20::3]:80/PLTV/11/224/3221226139/index.m3u8
睛彩广场舞,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226139/index.m3u8
睛彩广场舞,http://dsj.motem.top:8880/itv/3000000020000011523.m3u8?cdn=FifastbLive
睛彩广场舞,http://missyao.com:35455/itv/3000000020000011523.m3u8?cdn=FifastbLive
睛彩青少,http://iptv.666230.xyz/iptv/bjyd.php/6390
睛彩青少,http://iptv.666230.xyz/iptv/bjyd.php/7000
睛彩青少,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226508/index.m3u8
睛彩青少,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
睛彩篮球,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226565/.m3u8
睛彩篮球,http://122.70.160.24:2380/ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226391/.m3u8
睛彩篮球,http://tnvcn.com:8012/rtp/239.3.1.126:8001
睛彩篮球,http://iptv.666230.xyz/iptv/bjyd.php/6565
睛彩篮球,http://iptv.666230.xyz/iptv/jsyd.php/HD-8000k-1080P-miguaoyun1
睛彩篮球,https://zby.130519.xyz/PLTV/11/224/3221226118/index.m3u8
睛彩篮球,http://[2409:8087:1e01:20::3]/PLTV/11/224/3221226118/1.m3u8
睛彩篮球,http://3501776.xyz:35455/itv/2000000003000000061.m3u8?cdn=hnbblive
睛彩篮球,http://[2409:8087:1a01:df::4055]:80/TVOD/88888888/224/3221225901/main.m3u8
睛彩篮球,http://[2409:8087:1a15:10d1::33]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226469/index.m3u8
CCTV-娱乐,https://zby.130519.xyz/PLTV/11/224/3221226147/index.m3u8
CCTV-娱乐,https://smart.pendy.dpdns.org/Smart.php?id=cctv15
CCTV-娱乐,http://[2409:8087:1a01:df::4033]:80/TVOD/88888888/224/3221226127/main.m3u8
CCTV-娱乐,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225601/index.m3u8
CCTV-娱乐,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225601/index.m3u8
CCTV-娱乐,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226333/1.m3u8
CCTV-娱乐,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv15hd/51/index.m3u8?msisdn=20251024080054c5f0be8b41d944e898e8e9411b0d87d1&mdspid=&spid=699004&netType=0&sid=5501083628&pid=2028597139&timestamp=20251024080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=673168223&ParentNodeID=-99&assertID=5501083628&client_ip=106.13.250.88&SecurityKey=20251024080054&promotionId=&mvid=5102910391&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=a8203ffb6b6124e05c3d26d4bf7cbc3d&ddCalcu=da38ec22b03c307fffbb46db6621d234ce50
CCTV-娱乐,https://migu.188766.xyz/?migutoken=9debbf1eff2fc8444756b43b080cabe0&id=CCTV15&type=yy
CCTV-娱乐,https://hls-gateway.vpstv.net/streams/476901.m3u8
CCTV-娱乐,http://3501776.xyz:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV-戏曲,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226565
CCTV-戏曲,http://iptv.huuc.edu.cn/hls/cctv11hd.m3u8
CCTV-戏曲,https://zby.130519.xyz/PLTV/11/224/3221226101/index.m3u8
CCTV-戏曲,http://gslbmgsplive.miguvideo.com/migu/kailu/cctv11hd/51/20200103/index.m3u8?msisdn=2025102408005487d6683c74b44a0bb296e58d5f89238c&mdspid=&spid=699004&netType=0&sid=5500988610&pid=2028597139&timestamp=20251024080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=667987558&ParentNodeID=-99&assertID=5500988610&client_ip=106.13.250.88&SecurityKey=20251024080054&promotionId=&mvid=5102751362&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=5fde1b391d6afa0460a5af42390b0b02&ddCalcu=250febd20e7b100b9339214df6aa5faa0064
CCTV-戏曲,https://migu.188766.xyz/?migutoken=7112846de8dd6ea5519c716fc54ca503&id=CCTV11&type=yy
CCTV-戏曲,https://smart.pendy.dpdns.org/Smart.php?id=cctv11
CCTV-戏曲,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/yinhe/88888888/224/3221225597/index.m3u8
CCTV-戏曲,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226334/1.m3u8
CCTV-戏曲,http://3501776.xyz:35455/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV-戏曲,http://[2409:8087:1a0a:df::404b]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225597/index.m3u8
中国电影,https://hls-gateway.vpstv.net/streams/708862.m3u8
中国电影,http://tl.061833.xyz/tl/null-6
中国电影,https://100.061833.xyz/stream/mytv/null-6/stream.m3u8?uid=2190244325&u=hahayy&p=29624e2e4c4ccee26ed8f3e0ca1012ea57a8f2191be6149f632250f7036119cc
中国电影,http://www.xiaomo520.cn:4020/udp/239.252.219.86:5140
中国电影,http://[2409:8087:7001:20:2::3]:80/dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
中国电影,http://dbiptv.sn.chinamobile.com/PLTV/88888893/224/3221226959/index.m3u8
中国电影,http://iptv.666230.xyz/iptv/jsyd.php/G_DIYIJC-CQ
CCTV-4欧洲,https://live.chinacert.cftest5.cn/mg/?id=608807419
CCTV-4欧洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=2025102408005416588fbba90444558506dd916bdb4fba&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251024080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.88&SecurityKey=20251024080054&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3c933ed8122144f2ffd6210d9e3f5686&ddCalcu=638ce692538f303eed98d102122164d4fff2
CCTV-4欧洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=20251025080057e57d62b8f876407cbdb5b9c7400d3a3b&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251025080057&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.90&SecurityKey=20251025080057&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f5b8665efe1ea3e82952b75da44cdb2b&ddCalcu=bf25ebb2d88c604645aedf5e71be2a539e28
CCTV-4欧洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=202510280800559ec8e0c64c124dcb8aed335598bb0775&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251028080055&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.89&SecurityKey=20251028080055&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=29f8a3e25b0f0860a1f97aa6116740e0&ddCalcu=02e9e0f24887a0631e1265aba07f90f816a0
CCTV-4欧洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=20251031080051518a23131a274616b0ebe8371a094e8a&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251031080051&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.88&SecurityKey=20251031080051&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=ZQ-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=426267a4fed231235e3b9d83fa6cec75&ddCalcu=5472ec63e28c6067aaf43f8edd92b331e253
CCTV-4欧洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=20251101080051e606e77895064c089d841f300162ca49&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251101080051&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.88&SecurityKey=20251101080051&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=3d282d3d3923c664cb10826ba8405ebe&ddCalcu=e3bdee205880204d83adb36922830c16b6c4
CCTV-4欧洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=202511040800497b4cf29b660a475a8f7da97cf05ad758&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251104080049&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.90&SecurityKey=20251104080049&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=4198c854a877ed3208929fcc2131516b&ddCalcu=b461e1905881c0381524cac8f7972e9d8302
CCTV-4欧洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=2025110708005108fba6a289f04186941a75b7ef2d2c88&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251107080051&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.90&SecurityKey=20251107080051&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=f847eb0e80c0569f4de41ed19afedf09&ddCalcu=9f08ef40d78ee0fba09e18d0ec1045e6d94f
CCTV-4欧洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=202511100800531963b6ebd043465d812bfc96b63140f8&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251110080053&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.83&SecurityKey=20251110080053&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1d21bdaa6e9021d3c4bff53f6b784d94&ddCalcu=419ded214188b07dba6af63e59f0f2b14dc3
CCTV-4欧洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4ouhd/51/index.m3u8?msisdn=2025111308005389d1a4ac25b34e0cabe5ccc7ce3510b2&mdspid=&spid=699004&netType=0&sid=2200179315&pid=2028597139&timestamp=20251113080053&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807419&ParentNodeID=-99&assertID=2200179315&client_ip=106.13.250.89&SecurityKey=20251113080053&promotionId=&mvid=2200179315&mcid=500020&playurlVersion=WX-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=1ec7140d9e07c5105469a6eda5550240&ddCalcu=014ee2c10785105450add9ee60a79c654150
CCTV-4美洲,https://live.chinacert.cftest5.cn/mg/?id=608807416
CCTV-4美洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/51/index.m3u8?msisdn=202510240800545e5a442d7df94c93a375c23298736fd0&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20251024080054&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=106.13.250.88&SecurityKey=20251024080054&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=79b42e70079e76383e56dd73805864d6&ddCalcu=67d9e4b26488205e07803077d9de6756e338
CCTV-4美洲,https://migu.188766.xyz/?migutoken=5273ac4067f93dd23e508e0b3b5337af&id=CCTV4%E7%BE%8E%E6%B4%B2&type=yy
CCTV-4美洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/51/index.m3u8?msisdn=202510250800574c9f652b1cdb403aa5f208f7e5844bc1&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20251025080057&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=106.13.250.90&SecurityKey=20251025080057&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=87bb09bf23e9211c755127d89a30415d&ddCalcu=d857e1b24b800039ab9f82d37e291251517c
CCTV-4美洲,https://migu.188766.xyz/?migutoken=f9b6badcd962a830aa165630c45837de&id=CCTV4%E7%BE%8E%E6%B4%B2&type=yy
CCTV-4美洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/51/index.m3u8?msisdn=20251028080056340c0f85673046529b8f14e1a1dc5de9&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20251028080056&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=106.13.250.89&SecurityKey=20251028080056&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=WX-A1-8.9.2-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=41b68421d148b9e9b02491e4526bca34&ddCalcu=4431eab2c68b806422514de114984b290eb9
CCTV-4美洲,https://migu.188766.xyz/?migutoken=8cbd32195e5323fb7a2e9ef13564f8eb&id=CCTV4%E7%BE%8E%E6%B4%B2&type=yy
CCTV-4美洲,http://gslbmgsplive.miguvideo.com/migu/kailu/20200324/cctv4meihd/51/index.m3u8?msisdn=202510310800511c954bb89d464413a99c07c64d63516c&mdspid=&spid=699004&netType=0&sid=2200179344&pid=2028597139&timestamp=20251031080051&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807416&ParentNodeID=-99&assertID=2200179344&client_ip=106.13.250.88&SecurityKey=20251031080051&promotionId=&mvid=2200179344&mcid=500020&playurlVersion=ZQ-A1-8.10.1-RELEASE&userid=&jmhm=&videocodec=h264&bean=mgspad&tid=android&conFee=0&puData=30761c4f64ec0cee9bb38da8b6f8b301&ddCalcu=1300e373b68810fc64bf86a4de8c30bcbe9e
CCTV-4美洲,https://migu.188766.xyz/?migutoken=82d3088359f7aa1e990ed5a9adfcdf60&id=CCTV4%E7%BE%8E%E6%B4%B2&type=yy
